"","level","date","state_fips","state_code","county_fips","county","pop_stay_at_home","pop_not_stay_at_home","trips","trips_1","trips_1_3","trips_3_5","trips_5_10","trips_10_25","trips_25_50","trips_50_100","trips_100_250","trips_250_500","trips_500"
"1574039","County",2020-05-21,49,"UT",49033,"Rich County",444,2020,11457,1638,1588,1608,1530,2828,1452,667,146,0,0
"1574040","County",2020-05-21,49,"UT",49035,"Salt Lake County",223763,928870,4784893,1408710,1180724,583300,736418,611425,139823,51092,61081,10191,2129
"1574041","County",2020-05-21,49,"UT",49037,"San Juan County",2254,13195,76192,30325,13219,6202,3454,5913,11400,3690,1577,362,50
"1574042","County",2020-05-21,49,"UT",49039,"Sanpete County",5894,24729,160906,49909,27065,30396,11210,21882,12334,5185,2719,87,119
"1574043","County",2020-05-21,49,"UT",49041,"Sevier County",4242,17297,82983,19503,24629,6918,7678,12777,2850,4132,2609,1812,75
"1574044","County",2020-05-21,49,"UT",49043,"Summit County",8120,33813,161210,43332,42739,17231,21346,20177,8685,4080,2612,681,327
"1574045","County",2020-05-21,49,"UT",49045,"Tooele County",12067,57840,274995,64805,69068,25388,30264,37638,30724,11772,4205,937,194
"1574046","County",2020-05-21,49,"UT",49047,"Uintah County",5748,29690,121619,24720,33703,21830,13663,11042,7873,3669,4369,677,73
"1574047","County",2020-05-21,49,"UT",49049,"Utah County",116835,505378,2484681,721417,609130,277789,339208,344418,129745,34026,22914,5083,951
"1574048","County",2020-05-21,49,"UT",49051,"Wasatch County",6330,26910,141856,41457,40654,16762,11292,20420,8956,314,1473,195,333
"1574049","County",2020-05-21,49,"UT",49053,"Washington County",31383,140317,664546,139968,168232,95781,116257,98092,19784,13582,10884,1672,294
"1574050","County",2020-05-21,49,"UT",49055,"Wayne County",320,2370,17492,2445,3272,631,2140,2568,3601,2035,679,121,0
"1574051","County",2020-05-21,49,"UT",49057,"Weber County",50111,206248,1010037,295957,253781,120692,161700,98304,46186,19095,11866,1818,638
"1577165","County",2020-05-22,49,"UT",49001,"Beaver County",1343,5237,34854,14861,7058,1073,2786,2754,3358,2177,686,86,15
"1577166","County",2020-05-22,49,"UT",49003,"Box Elder County",9673,45277,210920,61311,48693,18448,19613,29667,16156,9205,6200,1543,84
"1577167","County",2020-05-22,49,"UT",49005,"Cache County",24680,102388,471294,129482,128949,51517,62914,57194,25126,9883,3589,2436,204
"1577168","County",2020-05-22,49,"UT",49007,"Carbon County",4094,16175,82835,19868,27777,8840,7858,8655,4364,3912,1205,305,51
"1577169","County",2020-05-22,49,"UT",49009,"Daggett County",407,573,4157,1194,523,471,645,687,502,115,20,0,0
"1577171","County",2020-05-22,49,"UT",49011,"Davis County",65853,285860,1408148,402897,347878,169861,185001,171124,73489,26621,25672,3929,1676
"1577172","County",2020-05-22,49,"UT",49013,"Duchesne County",4778,15186,56861,10919,15384,7079,7195,6035,5845,1409,2543,386,66
"1577173","County",2020-05-22,49,"UT",49015,"Emery County",1814,8200,43101,9957,6841,3916,3193,5416,10106,2806,807,59,0
"1577174","County",2020-05-22,49,"UT",49017,"Garfield County",1882,3198,23635,6850,4877,835,978,2717,4435,1828,831,101,183
"1577175","County",2020-05-22,49,"UT",49019,"Grand County",1957,7807,35064,9916,12185,1624,1588,2523,5044,1107,592,135,350
"1577176","County",2020-05-22,49,"UT",49021,"Iron County",10268,42507,216318,58597,58907,21785,30196,24868,10404,7707,3285,544,25
"1577177","County",2020-05-22,49,"UT",49023,"Juab County",2255,9300,50588,7509,12614,7702,4361,7508,7403,2050,1295,85,61
"1577178","County",2020-05-22,49,"UT",49025,"Kane County",1198,6511,38302,5822,13897,4799,2571,7048,1417,2580,104,64,0
"1577179","County",2020-05-22,49,"UT",49027,"Millard County",2306,10700,53463,13733,14709,3930,6812,7607,2235,2044,2226,156,11
"1577180","County",2020-05-22,49,"UT",49029,"Morgan County",1865,10180,57438,9304,12599,11038,6555,9289,7875,778,0,0,0
"1577181","County",2020-05-22,49,"UT",49031,"Piute County",333,1112,7477,1225,623,86,1862,1738,1419,344,180,0,0
"1577182","County",2020-05-22,49,"UT",49033,"Rich County",521,1943,12206,1903,1580,1919,1474,2924,1482,788,136,0,0
"1577183","County",2020-05-22,49,"UT",49035,"Salt Lake County",214779,937854,4800669,1362889,1172971,632299,746258,589343,145600,69051,70191,9725,2342
"1577184","County",2020-05-22,49,"UT",49037,"San Juan County",2014,13435,71749,25157,14778,9245,3862,6850,6485,4007,1142,66,157
"1577185","County",2020-05-22,49,"UT",49039,"Sanpete County",5074,25549,159654,54703,31701,24073,16797,16994,9110,4228,1886,85,77
"1577186","County",2020-05-22,49,"UT",49041,"Sevier County",4128,17411,83587,21509,24234,7048,5452,13016,5807,3323,2657,503,38
"1577187","County",2020-05-22,49,"UT",49043,"Summit County",7163,34770,167244,35665,41148,22824,26120,22468,11292,3881,2736,734,376
"1577188","County",2020-05-22,49,"UT",49045,"Tooele County",11724,58183,282273,66873,74267,24263,32354,35575,29795,11229,6457,959,501
"1577189","County",2020-05-22,49,"UT",49047,"Uintah County",5895,29543,122088,27862,41170,15981,11685,10449,8327,3840,2248,526,0
"1577190","County",2020-05-22,49,"UT",49049,"Utah County",116970,505243,2359898,618588,582882,271715,315329,349976,134672,41559,37884,6306,987
"1577191","County",2020-05-22,49,"UT",49051,"Wasatch County",5389,27851,134054,28988,41615,19732,13779,16526,9061,1695,2271,191,196
"1577192","County",2020-05-22,49,"UT",49053,"Washington County",29953,141747,691881,163324,160327,100726,120729,90785,25958,18733,9229,1806,264
"1577193","County",2020-05-22,49,"UT",49055,"Wayne County",330,2360,17437,2716,3415,687,2097,2560,3307,1880,652,123,0
"1577194","County",2020-05-22,49,"UT",49057,"Weber County",48498,207861,1057132,302840,273324,138312,157465,102410,47311,21481,11124,2389,476
"1580307","County",2020-05-23,49,"UT",49001,"Beaver County",1544,5036,29710,8257,10242,1038,2425,2712,3092,1185,697,62,0
"1580308","County",2020-05-23,49,"UT",49003,"Box Elder County",12113,42837,198980,55552,46211,21932,17652,31366,13059,6853,4767,1325,263
"1580309","County",2020-05-23,49,"UT",49005,"Cache County",27342,99726,441339,100950,128563,59114,59532,61191,18836,8186,2646,1917,404
"1580310","County",2020-05-23,49,"UT",49007,"Carbon County",4528,15741,73900,14888,25788,9543,7957,6923,4098,3457,1096,112,38
"1580311","County",2020-05-23,49,"UT",49009,"Daggett County",450,530,3127,925,371,291,551,621,264,92,12,0,0
"1580312","County",2020-05-23,49,"UT",49011,"Davis County",78478,273235,1338179,392033,346112,160353,181173,144209,57695,28808,22919,3642,1235
"1580313","County",2020-05-23,49,"UT",49013,"Duchesne County",4772,15192,54280,8933,13982,5745,8906,7496,6008,1677,1513,0,20
"1580314","County",2020-05-23,49,"UT",49015,"Emery County",2389,7625,38979,10602,8563,4030,4459,6230,3100,1009,929,57,0
"1580315","County",2020-05-23,49,"UT",49017,"Garfield County",2067,3013,21981,6147,4808,835,967,2615,3816,1646,871,114,162
"1580316","County",2020-05-23,49,"UT",49019,"Grand County",2046,7718,39809,17213,9302,2820,2468,2452,4621,473,316,144,0
"1580317","County",2020-05-23,49,"UT",49021,"Iron County",11653,41122,207199,59330,53692,17645,27634,26806,10851,7793,2948,443,57
"1580318","County",2020-05-23,49,"UT",49023,"Juab County",2524,9031,44509,9751,10096,3812,5936,5192,4351,4820,415,100,36
"1580319","County",2020-05-23,49,"UT",49025,"Kane County",1661,6048,29172,4952,13965,1888,2633,4055,158,1241,254,26,0
"1580320","County",2020-05-23,49,"UT",49027,"Millard County",2407,10599,41973,9844,10118,3650,8434,5165,2342,1150,1102,154,14
"1580321","County",2020-05-23,49,"UT",49029,"Morgan County",1647,10398,67607,8956,12811,9547,7120,14162,11185,1887,1055,155,729
"1580322","County",2020-05-23,49,"UT",49031,"Piute County",337,1108,7183,934,637,93,1751,1800,1472,325,171,0,0
"1580323","County",2020-05-23,49,"UT",49033,"Rich County",549,1915,12760,1873,1516,2006,1552,3067,1646,920,180,0,0
"1580324","County",2020-05-23,49,"UT",49035,"Salt Lake County",244348,908285,4627709,1337472,1223184,625560,676968,504321,123695,61345,63176,9121,2867
"1580325","County",2020-05-23,49,"UT",49037,"San Juan County",3582,11867,63860,27096,9663,2386,4785,7116,6818,4344,1238,284,130
"1580326","County",2020-05-23,49,"UT",49039,"Sanpete County",6294,24329,133249,36626,25308,16967,13498,21236,10111,7088,2060,308,47
"1580327","County",2020-05-23,49,"UT",49041,"Sevier County",4741,16798,75950,24309,20105,7275,5383,10371,4338,1854,1868,401,46
"1580328","County",2020-05-23,49,"UT",49043,"Summit County",7863,34070,143422,31064,37934,19278,21627,18321,9510,2110,2632,639,307
"1580329","County",2020-05-23,49,"UT",49045,"Tooele County",15211,54696,247740,53381,58600,24286,28748,36882,27926,12974,3570,1018,355
"1580330","County",2020-05-23,49,"UT",49047,"Uintah County",6183,29255,98484,22683,37404,10229,6379,7709,7863,2695,2727,718,77
"1580331","County",2020-05-23,49,"UT",49049,"Utah County",130521,491692,2272288,641141,599031,280783,296790,269839,106593,38615,32268,5646,1582
"1580332","County",2020-05-23,49,"UT",49051,"Wasatch County",6354,26886,122689,26486,39308,14673,13891,15215,9625,1261,1930,224,76
"1580333","County",2020-05-23,49,"UT",49053,"Washington County",34489,137211,605330,131280,144118,86259,104139,85881,20771,18113,12760,1641,368
"1580334","County",2020-05-23,49,"UT",49055,"Wayne County",362,2328,16927,2416,3538,699,2107,2454,3064,1867,641,141,0
"1580335","County",2020-05-23,49,"UT",49057,"Weber County",55772,200587,945855,243847,271037,129458,142550,86877,39132,20539,10068,1980,367
"1582395","County",2020-04-09,49,"UT",49001,"Beaver County",2029,4551,22671,7211,5179,1152,718,2112,4160,1491,560,83,5
"1582396","County",2020-04-09,49,"UT",49003,"Box Elder County",15193,39757,177526,57929,37716,16943,13796,28404,12277,5226,4131,1001,103
"1582397","County",2020-04-09,49,"UT",49005,"Cache County",36736,90332,399359,112490,119723,50436,54515,43092,11040,4581,2566,658,258
"1582398","County",2020-04-09,49,"UT",49007,"Carbon County",6107,14162,58424,20270,13503,3730,7169,6819,2960,2979,607,363,24
"1582399","County",2020-04-09,49,"UT",49009,"Daggett County",444,536,2778,638,322,208,327,534,571,162,16,0,0
"1582400","County",2020-04-09,49,"UT",49011,"Davis County",103576,248137,1037424,332275,253905,115836,125692,118271,62665,15024,10020,2909,827
"1582401","County",2020-04-09,49,"UT",49013,"Duchesne County",5860,14104,50640,12937,9737,5092,7742,8720,2733,2007,1341,305,26
"1582402","County",2020-04-09,49,"UT",49015,"Emery County",3098,6916,28339,10854,4682,3020,1376,4059,2903,907,478,60,0
"1582403","County",2020-04-09,49,"UT",49017,"Garfield County",2159,2921,12105,3548,2870,0,816,1674,2581,438,156,0,22
"1582404","County",2020-04-09,49,"UT",49019,"Grand County",3127,6637,36159,18711,7687,1412,1450,2482,3341,513,457,52,54
"1582405","County",2020-04-09,49,"UT",49021,"Iron County",15862,36913,175035,46913,43149,22771,22393,20580,8796,6729,2876,722,106
"1582406","County",2020-04-09,49,"UT",49023,"Juab County",3380,8175,36570,10854,7728,1987,3375,4735,4283,2931,361,260,56
"1582407","County",2020-04-09,49,"UT",49025,"Kane County",2450,5259,21076,6088,7489,1811,1470,2700,405,866,222,18,7
"1582408","County",2020-04-09,49,"UT",49027,"Millard County",2417,10589,44157,14446,9028,2374,5789,6269,2137,1668,2254,129,63
"1582409","County",2020-04-09,49,"UT",49029,"Morgan County",2737,9308,40424,10761,9869,4758,2678,6555,4752,783,221,0,47
"1582410","County",2020-04-09,49,"UT",49031,"Piute County",386,1059,7727,1421,632,89,1806,1637,1469,422,251,0,0
"1582411","County",2020-04-09,49,"UT",49033,"Rich County",620,1844,9336,1542,1393,1410,1216,2286,958,430,96,0,5
"1582412","County",2020-04-09,49,"UT",49035,"Salt Lake County",332962,819671,3642413,1145989,884098,426692,552915,442553,103261,38488,40399,6064,1954
"1582413","County",2020-04-09,49,"UT",49037,"San Juan County",3854,11595,55160,18641,11592,6633,2364,3612,5685,5098,1377,158,0
"1582414","County",2020-04-09,49,"UT",49039,"Sanpete County",9073,21550,102240,32629,17831,13025,13007,14206,5579,5066,703,158,36
"1582415","County",2020-04-09,49,"UT",49041,"Sevier County",5888,15651,69516,19656,15397,3870,8758,10700,3782,4251,2333,715,54
"1582416","County",2020-04-09,49,"UT",49043,"Summit County",12422,29511,120085,31113,32614,14212,19267,13956,5447,1477,1522,298,179
"1582417","County",2020-04-09,49,"UT",49045,"Tooele County",18253,51654,216546,54387,50844,20001,20534,29439,28714,7698,3837,814,278
"1582418","County",2020-04-09,49,"UT",49047,"Uintah County",8518,26920,99253,20184,29076,16085,12105,10840,7199,2632,999,105,28
"1582419","County",2020-04-09,49,"UT",49049,"Utah County",178949,443264,1909580,576915,462712,214612,232725,280269,98707,27191,12948,2424,1077
"1582420","County",2020-04-09,49,"UT",49051,"Wasatch County",9056,24184,93009,23447,28333,11082,9402,12313,7477,350,312,96,197
"1582421","County",2020-04-09,49,"UT",49053,"Washington County",48347,123353,507062,130723,116526,68152,101594,66759,12865,5029,3847,1300,267
"1582422","County",2020-04-09,49,"UT",49055,"Wayne County",454,2236,19924,3034,4069,660,2555,2835,3495,2319,861,96,0
"1582423","County",2020-04-09,49,"UT",49057,"Weber County",76348,180011,759387,241981,188005,93488,104737,76238,31517,14668,7037,1324,392
"1585537","County",2020-04-10,49,"UT",49001,"Beaver County",2082,4498,27620,11500,7991,759,1206,1253,2796,1473,554,73,15
"1585538","County",2020-04-10,49,"UT",49003,"Box Elder County",14382,40568,175203,47731,40553,17270,13295,32351,12983,6044,3981,797,198
"1585539","County",2020-04-10,49,"UT",49005,"Cache County",34465,92603,406229,113422,124255,44865,51352,46285,13596,7836,3560,830,228
"1585540","County",2020-04-10,49,"UT",49007,"Carbon County",5597,14672,69325,20593,20324,5825,6918,9458,3678,1583,717,206,23
"1585541","County",2020-04-10,49,"UT",49009,"Daggett County",453,527,2722,686,285,274,351,471,500,135,20,0,0
"1585542","County",2020-04-10,49,"UT",49011,"Davis County",98681,253032,1070263,330367,270148,125461,130282,127299,57530,16326,9705,2318,827
"1585543","County",2020-04-10,49,"UT",49013,"Duchesne County",5976,13988,58418,14814,14777,9297,8790,6715,2412,931,350,318,14
"1585544","County",2020-04-10,49,"UT",49015,"Emery County",3090,6924,26726,7717,2888,1915,1926,5170,5974,592,511,33,0
"1585545","County",2020-04-10,49,"UT",49017,"Garfield County",2302,2778,11084,3147,2018,170,251,902,3577,506,482,14,17
"1585546","County",2020-04-10,49,"UT",49019,"Grand County",2941,6823,26292,5206,9758,2607,1750,2782,2570,790,633,96,100
"1585547","County",2020-04-10,49,"UT",49021,"Iron County",16079,36696,173961,46983,52418,21299,18991,15369,9146,7175,1918,468,194
"1585548","County",2020-04-10,49,"UT",49023,"Juab County",3146,8409,37783,10218,7932,4659,2512,6526,3376,1870,580,93,17
"1585549","County",2020-04-10,49,"UT",49025,"Kane County",2386,5323,19194,3852,7079,2602,1597,2795,327,570,263,109,0
"1585550","County",2020-04-10,49,"UT",49027,"Millard County",2725,10281,51070,18299,11968,2679,6939,5735,1339,2606,1387,73,45
"1585551","County",2020-04-10,49,"UT",49029,"Morgan County",3317,8728,33471,4601,10282,4182,3139,6888,2785,917,519,103,55
"1585552","County",2020-04-10,49,"UT",49031,"Piute County",361,1084,7734,1505,690,90,1795,1566,1570,389,129,0,0
"1585553","County",2020-04-10,49,"UT",49033,"Rich County",629,1835,10746,2028,1668,1641,1357,2294,1053,589,111,0,5
"1585554","County",2020-04-10,49,"UT",49035,"Salt Lake County",318410,834223,3825992,1180862,938639,474187,586594,460229,106055,37895,32348,6781,2402
"1585555","County",2020-04-10,49,"UT",49037,"San Juan County",4112,11337,70263,26007,15440,7523,3725,5058,7214,4509,602,166,19
"1585556","County",2020-04-10,49,"UT",49039,"Sanpete County",9081,21542,111690,38487,15922,18988,12496,13689,4837,4136,2766,331,38
"1585557","County",2020-04-10,49,"UT",49041,"Sevier County",4992,16547,79920,24838,15473,7480,8975,11757,4275,3915,2466,741,0
"1585558","County",2020-04-10,49,"UT",49043,"Summit County",11647,30286,122117,31359,32825,12760,18999,16222,6709,1411,1301,463,68
"1585559","County",2020-04-10,49,"UT",49045,"Tooele County",18127,51780,222020,59313,56536,18980,22891,29211,24068,6174,3737,749,361
"1585560","County",2020-04-10,49,"UT",49047,"Uintah County",8336,27102,104851,17692,34892,13741,12255,13453,8208,2041,2045,392,132
"1585561","County",2020-04-10,49,"UT",49049,"Utah County",168743,453470,1981875,588113,516120,209186,251386,266959,101607,24948,18652,3447,1457
"1585562","County",2020-04-10,49,"UT",49051,"Wasatch County",8343,24897,103893,26854,36388,12082,9769,9586,7397,765,732,181,139
"1585563","County",2020-04-10,49,"UT",49053,"Washington County",46069,125631,522198,130159,117093,72939,107606,69319,12082,7117,3438,1840,605
"1585564","County",2020-04-10,49,"UT",49055,"Wayne County",431,2259,19076,2991,3697,654,2306,2419,3467,2516,878,148,0
"1585565","County",2020-04-10,49,"UT",49057,"Weber County",73042,183317,798292,240794,193297,97053,122535,83098,39608,12570,7316,1603,418
"1588680","County",2020-04-11,49,"UT",49001,"Beaver County",2278,4302,22107,9735,5024,660,1080,1907,1968,1225,412,59,37
"1588681","County",2020-04-11,49,"UT",49003,"Box Elder County",17407,37543,154660,48945,38493,16590,9499,24181,7503,5117,3095,1069,168
"1588682","County",2020-04-11,49,"UT",49005,"Cache County",35690,91378,415410,137992,117756,47831,47797,44425,10741,4416,3687,560,205
"1588683","County",2020-04-11,49,"UT",49007,"Carbon County",6104,14165,69483,20794,20015,5414,8426,5216,5403,3229,826,148,12
"1588684","County",2020-04-11,49,"UT",49009,"Daggett County",481,499,2307,617,207,276,360,388,374,68,17,0,0
"1588685","County",2020-04-11,49,"UT",49011,"Davis County",103805,247908,1018828,294644,291826,142278,123754,98978,38838,13858,10501,3243,908
"1588686","County",2020-04-11,49,"UT",49013,"Duchesne County",5875,14089,54377,11273,10838,8403,6788,7736,6714,1187,1071,325,42
"1588687","County",2020-04-11,49,"UT",49015,"Emery County",2913,7101,31583,7121,4586,3859,3342,6134,4936,1285,288,32,0
"1588688","County",2020-04-11,49,"UT",49017,"Garfield County",2250,2830,9030,2293,1927,303,504,1034,1993,788,161,12,15
"1588689","County",2020-04-11,49,"UT",49019,"Grand County",3104,6660,28716,9465,9239,2155,1313,2435,3278,503,224,51,53
"1588690","County",2020-04-11,49,"UT",49021,"Iron County",16032,36743,165801,50646,39975,19006,20085,20075,8642,4603,1981,655,133
"1588691","County",2020-04-11,49,"UT",49023,"Juab County",3962,7593,37125,12419,8104,2985,3719,5692,1363,2349,347,125,22
"1588692","County",2020-04-11,49,"UT",49025,"Kane County",2428,5281,21811,6229,6186,3534,2076,2760,458,326,201,41,0
